order_id,total_amount,pay_amount,province,order_create_time,pay_time,refund_amount,order_date,order_status
27060,101.0,101.0,江苏省,2020-02-27 13:21:18,2020-02-27 13:21:28,0.0,2020-02-27,已支付订单
27061,128.0,128.0,辽宁省,2020-02-27 13:21:13,2020-02-27 13:21:18,0.0,2020-02-27,已支付订单
27062,128.0,128.0,上海,2020-02-27 13:21:06,2020-02-27 13:21:10,0.0,2020-02-27,已支付订单
27063,77.0,77.0,上海,2020-02-27 13:20:22,2020-02-27 13:20:29,0.0,2020-02-27,已支付订单
27064,189.0,0.0,浙江省,2020-02-27 13:20:18,2020-02-27 13:20:26,189.0,2020-02-27,退款订单
27065,69.0,69.0,上海,2020-02-27 13:19:12,2020-02-27 13:19:18,0.0,2020-02-27,已支付订单
27066,320.0,320.0,山东省,2020-02-27 13:19:10,2020-02-27 13:19:16,0.0,2020-02-27,已支付订单
27067,69.0,69.0,河北省,2020-02-27 13:18:58,2020-02-27 13:19:18,0.0,2020-02-27,已支付订单
27068,37.0,37.0,北京,2020-02-27 13:18:20,2020-02-27 13:18:25,0.0,2020-02-27,已支付订单
27069,183.0,119.0,上海,2020-02-27 13:18:15,2020-02-27 13:18:23,64.0,2020-02-27,退款订单
27070,119.0,119.0,广东省,2020-02-27 13:17:33,2020-02-27 13:17:40,0.0,2020-02-27,已支付订单
27071,69.0,69.0,四川省,2020-02-27 13:17:11,2020-02-27 13:18:44,0.0,2020-02-27,已支付订单
27072,119.0,119.0,上海,2020-02-27 13:16:59,2020-02-27 13:17:06,0.0,2020-02-27,已支付订单
27073,21.0,21.0,辽宁省,2020-02-27 13:16:54,2020-02-27 13:17:15,0.0,2020-02-27,已支付订单
27074,45.0,45.0,四川省,2020-02-27 13:16:50,2020-02-27 13:16:57,0.0,2020-02-27,已支付订单
27075,101.0,101.0,浙江省,2020-02-27 13:16:49,2020-02-27 16:48:58,0.0,2020-02-27,已支付订单
27076,45.0,0.0,河北省,2020-02-27 13:16:10,,0.0,2020-02-27,未支付订单
27077,144.0,144.0,北京,2020-02-27 13:15:50,2020-02-27 13:15:57,0.0,2020-02-27,已支付订单
27078,37.0,37.0,四川省,2020-02-27 13:15:33,2020-02-27 13:15:38,0.0,2020-02-27,已支付订单
27079,160.0,0.0,安徽省,2020-02-27 13:15:30,,0.0,2020-02-27,未支付订单
27080,37.0,37.0,江苏省,2020-02-27 13:14:40,2020-02-27 13:14:47,0.0,2020-02-27,已支付订单
27081,69.0,0.0,陕西省,2020-02-27 13:14:13,2020-02-27 13:14:21,69.0,2020-02-27,退款订单
27082,119.0,119.0,浙江省,2020-02-27 13:14:09,2020-02-27 13:14:24,0.0,2020-02-27,已支付订单
27083,69.0,69.0,陕西省,2020-02-27 13:12:44,2020-02-27 13:12:59,0.0,2020-02-27,已支付订单
27084,69.0,69.0,福建省,2020-02-27 13:12:27,2020-02-27 13:15:44,0.0,2020-02-27,已支付订单
27085,69.0,69.0,上海,2020-02-27 13:12:15,2020-02-27 13:15:44,0.0,2020-02-27,已支付订单
27086,21.0,0.0,四川省,2020-02-27 13:11:59,,0.0,2020-02-27,未支付订单
27087,69.0,69.0,河北省,2020-02-27 13:11:39,2020-02-27 13:11:44,0.0,2020-02-27,已支付订单
27088,151.0,151.0,河北省,2020-02-27 13:11:35,2020-02-27 13:11:45,0.0,2020-02-27,已支付订单
27089,69.0,69.0,贵州省,2020-02-27 13:11:21,2020-02-27 13:11:39,0.0,2020-02-27,已支付订单
27090,101.0,101.0,山西省,2020-02-27 13:10:11,2020-02-27 13:10:24,0.0,2020-02-27,已支付订单
27091,311.0,311.0,湖南省,2020-02-27 13:09:56,2020-02-27 13:10:00,0.0,2020-02-27,已支付订单
27092,45.0,45.0,上海,2020-02-27 13:09:36,2020-02-27 13:09:39,0.0,2020-02-27,已支付订单
27093,279.0,279.0,上海,2020-02-27 13:09:25,2020-02-27 13:09:36,0.0,2020-02-27,已支付订单
27094,168.0,168.0,云南省,2020-02-27 13:08:51,2020-02-27 13:09:00,0.0,2020-02-27,已支付订单
27095,37.0,37.0,河北省,2020-02-27 13:08:36,2020-02-27 13:08:40,0.0,2020-02-27,已支付订单
27096,128.0,128.0,江苏省,2020-02-27 13:08:12,2020-02-27 13:08:35,0.0,2020-02-27,已支付订单
27097,53.0,53.0,北京,2020-02-27 13:07:21,2020-02-27 13:07:26,0.0,2020-02-27,已支付订单
27098,75.0,75.0,上海,2020-02-27 13:07:21,2020-02-27 13:07:32,0.0,2020-02-27,已支付订单
27099,37.0,0.0,河北省,2020-02-27 13:07:14,2020-02-27 13:07:25,37.0,2020-02-27,退款订单
27100,160.0,160.0,山东省,2020-02-27 13:07:08,2020-02-27 13:07:22,0.0,2020-02-27,已支付订单
27101,295.0,295.0,安徽省,2020-02-27 13:06:45,2020-02-27 13:06:53,0.0,2020-02-27,已支付订单
27102,224.0,224.0,江苏省,2020-02-27 13:06:38,2020-02-27 13:17:16,0.0,2020-02-27,已支付订单
27103,101.0,101.0,河南省,2020-02-27 13:06:17,2020-02-27 13:06:24,0.0,2020-02-27,已支付订单
27104,101.0,101.0,陕西省,2020-02-27 13:05:42,2020-02-27 13:05:47,0.0,2020-02-27,已支付订单
27105,69.0,69.0,黑龙江省,2020-02-27 13:05:04,2020-02-27 13:05:10,0.0,2020-02-27,已支付订单
27106,69.0,0.0,贵州省,2020-02-27 13:03:38,,0.0,2020-02-27,未支付订单
27107,37.0,37.0,江苏省,2020-02-27 13:03:21,2020-02-27 13:03:30,0.0,2020-02-27,已支付订单
27108,224.0,224.0,湖南省,2020-02-27 13:03:19,2020-02-27 13:09:30,0.0,2020-02-27,已支付订单
27109,21.0,0.0,河北省,2020-02-27 13:02:36,2020-02-27 13:02:42,21.0,2020-02-27,退款订单
27110,69.0,69.0,福建省,2020-02-27 13:02:21,2020-02-27 13:02:24,0.0,2020-02-27,已支付订单
27111,119.0,119.0,北京,2020-02-27 13:01:23,2020-02-27 13:01:34,0.0,2020-02-27,已支付订单
27112,37.0,37.0,贵州省,2020-02-27 13:01:22,2020-02-27 13:01:27,0.0,2020-02-27,已支付订单
27113,183.0,183.0,四川省,2020-02-27 13:01:19,2020-02-27 13:03:16,0.0,2020-02-27,已支付订单
27114,69.0,0.0,黑龙江省,2020-02-27 13:01:07,2020-02-27 13:01:14,69.0,2020-02-27,退款订单
27115,69.0,69.0,上海,2020-02-27 13:00:49,2020-02-27 13:00:57,0.0,2020-02-27,已支付订单
27116,101.0,0.0,湖南省,2020-02-27 13:00:34,,0.0,2020-02-27,未支付订单
27117,69.0,69.0,上海,2020-02-27 13:00:24,2020-02-27 13:00:30,0.0,2020-02-27,已支付订单
27118,69.0,0.0,山东省,2020-02-27 12:59:55,,0.0,2020-02-27,未支付订单
27119,69.0,0.0,浙江省,2020-02-27 12:59:44,2020-02-27 12:59:52,69.0,2020-02-27,退款订单
27120,112.0,0.0,四川省,2020-02-27 12:58:40,,0.0,2020-02-27,未支付订单
27121,85.0,85.0,上海,2020-02-27 12:58:32,2020-02-27 12:58:36,0.0,2020-02-27,已支付订单
27122,69.0,69.0,辽宁省,2020-02-27 12:57:56,2020-02-27 12:58:11,0.0,2020-02-27,已支付订单
27123,101.0,0.0,广东省,2020-02-27 12:57:55,,0.0,2020-02-27,未支付订单
27124,53.0,53.0,上海,2020-02-27 12:57:23,2020-02-27 12:57:29,0.0,2020-02-27,已支付订单
27125,69.0,69.0,上海,2020-02-27 12:57:10,2020-02-27 12:57:13,0.0,2020-02-27,已支付订单
27126,69.0,69.0,河北省,2020-02-27 12:57:00,2020-02-27 12:57:15,0.0,2020-02-27,已支付订单
27127,53.0,53.0,安徽省,2020-02-27 12:56:56,2020-02-27 12:57:06,0.0,2020-02-27,已支付订单
27128,45.0,45.0,浙江省,2020-02-27 12:56:55,2020-02-27 12:56:58,0.0,2020-02-27,已支付订单
27129,168.0,0.0,湖南省,2020-02-27 12:56:45,,0.0,2020-02-27,未支付订单
27130,37.0,0.0,辽宁省,2020-02-27 12:55:28,2020-02-27 12:55:35,37.0,2020-02-27,退款订单
27131,45.0,0.0,湖南省,2020-02-27 12:55:06,,0.0,2020-02-27,未支付订单
27132,112.0,0.0,云南省,2020-02-27 12:54:58,2020-02-27 12:55:02,112.0,2020-02-27,退款订单
27133,200.0,200.0,江西省,2020-02-27 12:54:44,2020-02-27 12:54:51,0.0,2020-02-27,已支付订单
27134,45.0,0.0,陕西省,2020-02-27 12:54:39,2020-02-27 12:54:45,45.0,2020-02-27,退款订单
27135,247.0,247.0,辽宁省,2020-02-27 12:54:14,2020-02-27 12:54:23,0.0,2020-02-27,已支付订单
27136,119.0,119.0,重庆,2020-02-27 12:53:59,2020-02-27 12:54:11,0.0,2020-02-27,已支付订单
27137,112.0,0.0,安徽省,2020-02-27 12:53:29,2020-02-27 12:53:33,112.0,2020-02-27,退款订单
27138,37.0,0.0,上海,2020-02-27 12:53:13,2020-02-27 12:53:19,37.0,2020-02-27,退款订单
27139,45.0,45.0,浙江省,2020-02-27 12:53:05,2020-02-27 12:53:10,0.0,2020-02-27,已支付订单
27140,168.0,168.0,四川省,2020-02-27 12:53:01,2020-02-27 12:53:07,0.0,2020-02-27,已支付订单
27141,37.0,37.0,内蒙古自治区,2020-02-27 12:52:49,2020-02-27 12:52:52,0.0,2020-02-27,已支付订单
27142,119.0,119.0,北京,2020-02-27 12:51:30,2020-02-27 12:51:44,0.0,2020-02-27,已支付订单
27143,101.0,0.0,广东省,2020-02-27 12:51:15,2020-02-27 12:51:22,101.0,2020-02-27,退款订单
27144,37.0,37.0,河南省,2020-02-27 12:50:50,2020-02-27 12:50:56,0.0,2020-02-27,已支付订单
27145,21.0,0.0,湖南省,2020-02-27 12:50:20,,0.0,2020-02-27,未支付订单
27146,37.0,37.0,江苏省,2020-02-27 12:50:17,2020-02-27 12:50:28,0.0,2020-02-27,已支付订单
27147,85.0,0.0,上海,2020-02-27 12:49:52,,0.0,2020-02-27,未支付订单
27148,45.0,45.0,北京,2020-02-27 12:49:07,2020-02-27 12:49:10,0.0,2020-02-27,已支付订单
27149,119.0,119.0,广东省,2020-02-27 12:48:31,2020-02-27 12:48:35,0.0,2020-02-27,已支付订单
27150,69.0,0.0,湖南省,2020-02-27 12:47:50,,0.0,2020-02-27,未支付订单
27151,85.0,85.0,海南省,2020-02-27 12:47:27,2020-02-27 13:14:26,0.0,2020-02-27,已支付订单
27152,135.0,135.0,浙江省,2020-02-27 12:46:47,2020-02-27 12:46:50,0.0,2020-02-27,已支付订单
27153,69.0,0.0,湖南省,2020-02-27 12:46:23,,0.0,2020-02-27,未支付订单
27154,37.0,0.0,湖南省,2020-02-27 12:46:08,,0.0,2020-02-27,未支付订单
27155,37.0,0.0,四川省,2020-02-27 12:45:57,2020-02-27 12:46:02,37.0,2020-02-27,退款订单
27156,69.0,69.0,北京,2020-02-27 12:45:36,2020-02-27 12:45:45,0.0,2020-02-27,已支付订单
27157,128.0,0.0,山东省,2020-02-27 12:45:29,,0.0,2020-02-27,未支付订单
27158,85.0,85.0,辽宁省,2020-02-27 12:44:59,2020-02-27 12:45:06,0.0,2020-02-27,已支付订单
27159,53.0,0.0,广东省,2020-02-27 12:44:10,2020-02-27 12:44:15,53.0,2020-02-27,退款订单
27160,238.0,238.0,浙江省,2020-02-27 12:43:59,2020-02-27 12:44:05,0.0,2020-02-27,已支付订单
27161,69.0,69.0,广东省,2020-02-27 12:43:57,2020-02-27 12:44:03,0.0,2020-02-27,已支付订单
27162,48.0,48.0,重庆,2020-02-27 12:43:37,2020-02-27 12:43:40,0.0,2020-02-27,已支付订单
27163,238.0,238.0,山东省,2020-02-27 12:43:25,2020-02-27 12:43:36,0.0,2020-02-27,已支付订单
27164,53.0,53.0,安徽省,2020-02-27 12:43:13,2020-02-27 12:43:27,0.0,2020-02-27,已支付订单
27165,183.0,183.0,浙江省,2020-02-27 12:43:13,2020-02-27 12:43:17,0.0,2020-02-27,已支付订单
27166,53.0,0.0,广东省,2020-02-27 12:43:10,2020-02-27 12:43:18,53.0,2020-02-27,退款订单
27167,69.0,0.0,山东省,2020-02-27 12:42:45,2020-02-27 12:43:19,69.0,2020-02-27,退款订单
27168,37.0,37.0,河南省,2020-02-27 12:42:45,2020-02-27 12:42:59,0.0,2020-02-27,已支付订单
27169,37.0,37.0,四川省,2020-02-27 12:42:45,2020-02-27 12:43:00,0.0,2020-02-27,已支付订单
27170,45.0,45.0,湖南省,2020-02-27 12:42:21,2020-02-27 12:43:13,0.0,2020-02-27,已支付订单
27171,37.0,37.0,山东省,2020-02-27 12:41:28,2020-02-27 12:41:44,0.0,2020-02-27,已支付订单
27172,69.0,0.0,山东省,2020-02-27 12:40:27,,0.0,2020-02-27,未支付订单
27173,151.0,151.0,山东省,2020-02-27 12:40:26,2020-02-27 12:40:33,0.0,2020-02-27,已支付订单
27174,151.0,151.0,广东省,2020-02-27 12:40:24,2020-02-27 12:40:30,0.0,2020-02-27,已支付订单
27175,168.0,168.0,陕西省,2020-02-27 12:39:04,2020-02-27 12:39:29,0.0,2020-02-27,已支付订单
27176,101.0,101.0,海南省,2020-02-27 12:39:04,2020-02-27 12:39:10,0.0,2020-02-27,已支付订单
27177,69.0,69.0,吉林省,2020-02-27 12:38:45,2020-02-27 12:38:50,0.0,2020-02-27,已支付订单
27178,37.0,0.0,河北省,2020-02-27 12:38:11,,0.0,2020-02-27,未支付订单
27179,37.0,0.0,山东省,2020-02-27 12:37:04,,0.0,2020-02-27,未支付订单
27180,37.0,0.0,湖南省,2020-02-27 12:37:03,,0.0,2020-02-27,未支付订单
27181,104.0,0.0,内蒙古自治区,2020-02-27 12:35:58,2020-02-27 12:36:09,104.0,2020-02-27,退款订单
27182,37.0,37.0,广东省,2020-02-27 12:35:35,2020-02-27 12:36:03,0.0,2020-02-27,已支付订单
27183,69.0,69.0,四川省,2020-02-27 12:34:54,2020-02-27 12:34:58,0.0,2020-02-27,已支付订单
27184,53.0,53.0,浙江省,2020-02-27 12:34:49,2020-02-27 12:34:52,0.0,2020-02-27,已支付订单
27185,37.0,37.0,重庆,2020-02-27 12:33:59,2020-02-27 12:34:16,0.0,2020-02-27,已支付订单
27186,37.0,0.0,陕西省,2020-02-27 12:33:52,2020-02-27 12:33:54,37.0,2020-02-27,退款订单
27187,69.0,69.0,天津,2020-02-27 12:33:46,2020-02-27 12:33:51,0.0,2020-02-27,已支付订单
27188,160.0,160.0,广东省,2020-02-27 12:32:27,2020-02-27 12:32:31,0.0,2020-02-27,已支付订单
27189,284.05,0.0,广东省,2020-02-27 12:32:22,,0.0,2020-02-27,未支付订单
27190,168.0,0.0,湖南省,2020-02-27 12:31:57,2020-02-27 12:32:02,168.0,2020-02-27,退款订单
27191,119.0,119.0,山东省,2020-02-27 12:31:32,2020-02-27 12:31:47,0.0,2020-02-27,已支付订单
27192,120.0,120.0,天津,2020-02-27 12:31:05,2020-02-27 12:31:18,0.0,2020-02-27,已支付订单
27193,37.0,37.0,湖南省,2020-02-27 12:30:42,2020-02-27 12:30:46,0.0,2020-02-27,已支付订单
27194,136.0,136.0,云南省,2020-02-27 12:30:27,2020-02-27 12:30:39,0.0,2020-02-27,已支付订单
27195,104.0,104.0,重庆,2020-02-27 12:30:04,2020-02-27 12:30:13,0.0,2020-02-27,已支付订单
27196,21.0,0.0,四川省,2020-02-27 12:29:48,2020-02-27 12:29:54,21.0,2020-02-27,退款订单
27197,69.0,69.0,福建省,2020-02-27 12:29:28,2020-02-27 12:29:35,0.0,2020-02-27,已支付订单
27198,119.0,119.0,辽宁省,2020-02-27 12:28:56,2020-02-27 12:29:00,0.0,2020-02-27,已支付订单
27199,77.0,77.0,上海,2020-02-27 12:28:48,2020-02-27 12:28:53,0.0,2020-02-27,已支付订单
27200,53.0,53.0,上海,2020-02-27 12:28:25,2020-02-27 12:29:27,0.0,2020-02-27,已支付订单
27201,37.0,37.0,陕西省,2020-02-27 12:28:02,2020-02-27 12:28:20,0.0,2020-02-27,已支付订单
27202,45.0,45.0,福建省,2020-02-27 12:27:54,2020-02-27 12:28:07,0.0,2020-02-27,已支付订单
27203,37.0,37.0,山东省,2020-02-27 12:26:33,2020-02-27 12:26:52,0.0,2020-02-27,已支付订单
27204,101.0,101.0,辽宁省,2020-02-27 12:26:25,2020-02-27 12:26:30,0.0,2020-02-27,已支付订单
27205,119.0,119.0,广东省,2020-02-27 12:25:54,2020-02-27 12:27:09,0.0,2020-02-27,已支付订单
27206,45.0,45.0,江西省,2020-02-27 12:25:51,2020-02-27 12:26:04,0.0,2020-02-27,已支付订单
27207,69.0,69.0,安徽省,2020-02-27 12:25:48,2020-02-27 12:25:54,0.0,2020-02-27,已支付订单
27208,168.0,168.0,北京,2020-02-27 12:25:11,2020-02-27 12:25:18,0.0,2020-02-27,已支付订单
27209,112.0,112.0,浙江省,2020-02-27 12:25:00,2020-02-27 12:25:03,0.0,2020-02-27,已支付订单
27210,119.0,119.0,辽宁省,2020-02-27 12:23:44,2020-02-27 12:23:51,0.0,2020-02-27,已支付订单
27211,69.0,69.0,山东省,2020-02-27 12:23:39,2020-02-27 12:37:51,0.0,2020-02-27,已支付订单
27212,59.0,59.0,江苏省,2020-02-27 12:23:31,2020-02-27 12:23:38,0.0,2020-02-27,已支付订单
27213,45.0,45.0,山东省,2020-02-27 12:23:28,2020-02-27 12:24:56,0.0,2020-02-27,已支付订单
27214,53.0,53.0,浙江省,2020-02-27 12:23:17,2020-02-27 12:23:25,0.0,2020-02-27,已支付订单
27215,45.0,0.0,黑龙江省,2020-02-27 12:22:54,2020-02-27 12:23:00,45.0,2020-02-27,退款订单
27216,69.0,0.0,河南省,2020-02-27 12:22:39,2020-02-27 12:22:51,69.0,2020-02-27,退款订单
27217,37.0,0.0,河南省,2020-02-27 12:22:30,2020-02-27 12:23:02,37.0,2020-02-27,退款订单
27218,119.0,119.0,陕西省,2020-02-27 12:21:58,2020-02-27 12:22:03,0.0,2020-02-27,已支付订单
27219,160.0,160.0,江苏省,2020-02-27 12:21:44,2020-02-27 12:21:50,0.0,2020-02-27,已支付订单
27220,45.0,45.0,四川省,2020-02-27 12:21:33,2020-02-27 12:21:44,0.0,2020-02-27,已支付订单
27221,21.0,21.0,福建省,2020-02-27 12:21:13,2020-02-27 12:21:22,0.0,2020-02-27,已支付订单
27222,69.0,69.0,四川省,2020-02-27 12:20:14,2020-02-27 12:20:19,0.0,2020-02-27,已支付订单
27223,340.0,340.0,辽宁省,2020-02-27 12:20:14,2020-02-27 12:20:22,0.0,2020-02-27,已支付订单
27224,101.0,101.0,天津,2020-02-27 12:19:39,2020-02-27 12:25:31,0.0,2020-02-27,已支付订单
27225,69.0,69.0,浙江省,2020-02-27 12:18:59,2020-02-27 12:19:04,0.0,2020-02-27,已支付订单
27226,128.0,128.0,广东省,2020-02-27 12:18:44,2020-02-27 12:19:08,0.0,2020-02-27,已支付订单
27227,168.0,168.0,广东省,2020-02-27 12:18:40,2020-02-27 12:20:25,0.0,2020-02-27,已支付订单
27228,101.0,101.0,北京,2020-02-27 12:17:44,2020-02-27 12:17:49,0.0,2020-02-27,已支付订单
27229,101.0,101.0,河南省,2020-02-27 12:17:28,2020-02-27 12:17:48,0.0,2020-02-27,已支付订单
27230,183.0,183.0,山西省,2020-02-27 12:17:10,2020-02-27 14:45:32,0.0,2020-02-27,已支付订单
27231,45.0,0.0,北京,2020-02-27 12:16:57,2020-02-27 12:17:03,45.0,2020-02-27,退款订单
27232,21.0,21.0,陕西省,2020-02-27 12:16:22,2020-02-27 12:16:35,0.0,2020-02-27,已支付订单
27233,91.0,91.0,江西省,2020-02-27 12:15:04,2020-02-27 12:15:17,0.0,2020-02-27,已支付订单
27234,37.0,37.0,四川省,2020-02-27 12:14:29,2020-02-27 12:14:34,0.0,2020-02-27,已支付订单
27235,37.0,0.0,四川省,2020-02-27 12:13:48,,0.0,2020-02-27,未支付订单
27236,238.0,0.0,福建省,2020-02-27 12:13:28,2020-02-27 12:13:33,238.0,2020-02-27,退款订单
27237,119.0,119.0,浙江省,2020-02-27 12:13:19,2020-02-27 12:13:24,0.0,2020-02-27,已支付订单
27238,183.0,183.0,上海,2020-02-27 12:11:59,2020-02-27 12:12:11,0.0,2020-02-27,已支付订单
27239,168.0,168.0,北京,2020-02-27 12:11:55,2020-02-27 12:12:03,0.0,2020-02-27,已支付订单
27240,37.0,37.0,上海,2020-02-27 12:11:37,2020-02-27 12:11:42,0.0,2020-02-27,已支付订单
27241,119.0,119.0,山东省,2020-02-27 12:10:01,2020-02-27 12:10:10,0.0,2020-02-27,已支付订单
27242,69.0,0.0,云南省,2020-02-27 12:09:59,2020-02-27 12:10:15,69.0,2020-02-27,退款订单
27243,37.0,0.0,山东省,2020-02-27 12:09:03,,0.0,2020-02-27,未支付订单
27244,156.0,156.0,四川省,2020-02-27 12:08:56,2020-02-27 12:09:12,0.0,2020-02-27,已支付订单
27245,192.0,192.0,陕西省,2020-02-27 12:08:34,2020-02-27 12:09:20,0.0,2020-02-27,已支付订单
27246,69.0,69.0,浙江省,2020-02-27 12:08:18,2020-02-27 12:08:25,0.0,2020-02-27,已支付订单
27247,168.0,168.0,四川省,2020-02-27 12:08:18,2020-02-27 12:08:34,0.0,2020-02-27,已支付订单
27248,101.0,101.0,浙江省,2020-02-27 12:07:51,2020-02-27 12:08:06,0.0,2020-02-27,已支付订单
27249,45.0,45.0,江苏省,2020-02-27 12:07:33,2020-02-27 12:07:42,0.0,2020-02-27,已支付订单
27250,320.0,0.0,江苏省,2020-02-27 12:07:32,,0.0,2020-02-27,未支付订单
27251,69.0,0.0,山东省,2020-02-27 12:06:36,,0.0,2020-02-27,未支付订单
27252,45.0,45.0,广东省,2020-02-27 12:06:34,2020-02-27 12:06:39,0.0,2020-02-27,已支付订单
27253,21.0,21.0,四川省,2020-02-27 12:05:53,2020-02-27 12:05:57,0.0,2020-02-27,已支付订单
27254,69.0,69.0,山东省,2020-02-27 12:05:52,2020-02-27 12:06:18,0.0,2020-02-27,已支付订单
27255,69.0,69.0,天津,2020-02-27 12:05:52,2020-02-27 12:06:48,0.0,2020-02-27,已支付订单
27256,37.0,37.0,山西省,2020-02-27 12:04:57,2020-02-27 12:05:01,0.0,2020-02-27,已支付订单
27257,37.0,0.0,辽宁省,2020-02-27 12:04:55,2020-02-27 12:05:01,37.0,2020-02-27,退款订单
27258,37.0,0.0,辽宁省,2020-02-27 12:04:19,,0.0,2020-02-27,未支付订单
27259,238.0,238.0,山西省,2020-02-27 12:03:44,2020-02-27 12:03:53,0.0,2020-02-27,已支付订单
27260,104.0,104.0,上海,2020-02-27 12:03:41,2020-02-27 12:03:44,0.0,2020-02-27,已支付订单
27261,150.0,150.0,广西壮族自治区,2020-02-27 12:02:43,2020-02-27 12:06:03,0.0,2020-02-27,已支付订单
27262,317.0,317.0,山东省,2020-02-27 12:02:15,2020-02-27 12:02:23,0.0,2020-02-27,已支付订单
27263,150.0,150.0,贵州省,2020-02-27 12:02:09,2020-02-27 12:02:14,0.0,2020-02-27,已支付订单
27264,37.0,37.0,山西省,2020-02-27 12:01:48,2020-02-27 12:01:50,0.0,2020-02-27,已支付订单
27265,85.0,0.0,山东省,2020-02-27 12:01:29,2020-02-27 12:01:38,85.0,2020-02-27,退款订单
27266,37.0,0.0,浙江省,2020-02-27 12:00:59,,0.0,2020-02-27,未支付订单
27267,247.0,0.0,山东省,2020-02-27 12:00:53,,0.0,2020-02-27,未支付订单
27268,77.0,0.0,广东省,2020-02-27 12:00:35,2020-02-27 12:01:04,77.0,2020-02-27,退款订单
27269,21.0,0.0,天津,2020-02-27 11:58:43,,0.0,2020-02-27,未支付订单
27270,69.0,69.0,上海,2020-02-27 11:58:34,2020-02-27 11:58:38,0.0,2020-02-27,已支付订单
27271,53.0,0.0,重庆,2020-02-27 11:57:21,2020-02-27 12:02:10,53.0,2020-02-27,退款订单
27272,101.0,101.0,山东省,2020-02-27 11:57:05,2020-02-27 11:57:15,0.0,2020-02-27,已支付订单
27273,37.0,0.0,山东省,2020-02-27 11:56:36,,0.0,2020-02-27,未支付订单
27274,21.0,21.0,河北省,2020-02-27 11:56:23,2020-02-27 11:56:57,0.0,2020-02-27,已支付订单
27275,37.0,37.0,湖南省,2020-02-27 11:56:18,2020-02-27 12:00:49,0.0,2020-02-27,已支付订单
27276,53.0,53.0,江苏省,2020-02-27 11:56:17,2020-02-27 11:56:24,0.0,2020-02-27,已支付订单
27277,37.0,0.0,山东省,2020-02-27 11:56:16,,0.0,2020-02-27,未支付订单
27278,37.0,37.0,山东省,2020-02-27 11:55:46,2020-02-27 11:55:50,0.0,2020-02-27,已支付订单
27279,21.0,0.0,河北省,2020-02-27 11:55:41,,0.0,2020-02-27,未支付订单
27280,37.0,32.0,河北省,2020-02-27 11:54:29,2020-02-27 11:54:36,5.0,2020-02-27,退款订单
27281,69.0,0.0,辽宁省,2020-02-27 11:54:25,,0.0,2020-02-27,未支付订单
27282,37.0,0.0,山东省,2020-02-27 11:54:09,,0.0,2020-02-27,未支付订单
27283,69.0,69.0,海南省,2020-02-27 11:54:09,2020-02-27 11:55:06,0.0,2020-02-27,已支付订单
27284,37.0,0.0,山东省,2020-02-27 11:54:07,2020-02-27 11:54:10,37.0,2020-02-27,退款订单
27285,21.0,0.0,河北省,2020-02-27 11:53:59,,0.0,2020-02-27,未支付订单
27286,160.0,160.0,浙江省,2020-02-27 11:53:13,2020-02-27 11:53:33,0.0,2020-02-27,已支付订单
27287,69.0,69.0,山东省,2020-02-27 11:52:20,2020-02-27 11:52:27,0.0,2020-02-27,已支付订单
27288,101.0,101.0,江西省,2020-02-27 11:52:20,2020-02-27 11:52:27,0.0,2020-02-27,已支付订单
27289,53.0,53.0,河北省,2020-02-27 11:52:03,2020-02-27 11:52:24,0.0,2020-02-27,已支付订单
27290,183.0,183.0,江苏省,2020-02-27 11:51:56,2020-02-27 11:53:13,0.0,2020-02-27,已支付订单
27291,160.0,0.0,云南省,2020-02-27 11:51:37,2020-02-27 11:51:41,160.0,2020-02-27,退款订单
27292,53.0,53.0,山西省,2020-02-27 11:51:36,2020-02-27 11:51:53,0.0,2020-02-27,已支付订单
27293,183.0,183.0,北京,2020-02-27 11:50:51,2020-02-27 11:50:58,0.0,2020-02-27,已支付订单
27294,53.0,53.0,江苏省,2020-02-27 11:50:47,2020-02-27 11:50:53,0.0,2020-02-27,已支付订单
27295,53.0,0.0,四川省,2020-02-27 11:50:41,,0.0,2020-02-27,未支付订单
27296,37.0,37.0,四川省,2020-02-27 11:50:38,2020-02-27 11:50:45,0.0,2020-02-27,已支付订单
27297,69.0,69.0,四川省,2020-02-27 11:50:28,2020-02-27 13:02:08,0.0,2020-02-27,已支付订单
27298,112.0,112.0,福建省,2020-02-27 11:50:12,2020-02-27 11:50:18,0.0,2020-02-27,已支付订单
27299,45.0,45.0,广东省,2020-02-27 11:50:09,2020-02-27 11:50:28,0.0,2020-02-27,已支付订单
27300,69.0,69.0,浙江省,2020-02-27 11:50:01,2020-02-27 11:50:38,0.0,2020-02-27,已支付订单
27301,192.0,192.0,上海,2020-02-27 11:49:49,2020-02-27 11:49:57,0.0,2020-02-27,已支付订单
27302,37.0,37.0,江苏省,2020-02-27 11:49:49,2020-02-27 11:49:56,0.0,2020-02-27,已支付订单
27303,128.0,128.0,四川省,2020-02-27 11:49:28,2020-02-27 11:49:34,0.0,2020-02-27,已支付订单
27304,77.0,77.0,江苏省,2020-02-27 11:49:08,2020-02-27 11:49:15,0.0,2020-02-27,已支付订单
27305,37.0,0.0,山西省,2020-02-27 11:48:13,2020-02-27 11:48:23,37.0,2020-02-27,退款订单
27306,101.0,0.0,四川省,2020-02-27 11:47:37,2020-02-27 11:47:42,101.0,2020-02-27,退款订单
